bookingStatus,status1Day,status2Days,status1Week,status1Month
0,0,0,0,0
71,0,0,0,15
14,6,6,10,12
11,0,0,0,0
72,0,0,28,34
4,0,4,4,4
19,0,7,11,13
7,0,0,1,7
136,13,26,26,30
9,0,0,0,0
24,0,0,2,15
7,0,0,0,0
49,1,3,5,21
6,3,3,3,3
46,0,0,0,0
0,0,0,0,0
0,0,0,0,0
38,0,0,0,8
25,0,14,15,23
52,7,34,36,38
85,18,21,30,49
64,0,0,3,23
39,0,0,0,1
10,0,0,0,0
4,0,1,1,4
48,0,21,23,34
41,0,0,1,11
72,0,0,0,6
39,0,32,32,34
11,0,0,2,11
5,0,0,0,0
0,0,0,0,0
51,0,0,0,25
154,0,12,13,63
49,0,0,7,26
0,0,0,0,0
46,16,19,21,26
106,50,68,76,91
0,0,0,0,0
90,26,31,40,48
40,0,2,9,20
10,0,0,0,0
15,0,1,1,15
70,0,0,0,0
42,0,0,0,4
29,0,0,0,0
0,0,0,0,0
152,18,37,44,59
9,0,0,0,8
7,0,4,4,5
58,0,37,39,43
6,0,0,0,0
38,0,0,0,0
53,0,18,20,21
38,0,0,7,28
64,29,29,33,38
28,5,10,10,11
0,0,0,0,0
0,0,0,0,0
12,2,4,4,4
32,0,0,0,10
27,0,0,0,5
8,0,1,2,8
0,0,0,0,0
129,0,0,4,36
95,39,47,51,59
0,0,0,0,0
0,0,0,0,0
1,0,0,0,0
5,0,0,0,0
11,0,8,8,11
350,225,230,234,252
44,0,0,0,11
47,0,2,8,11
0,0,0,0,0
71,32,38,48,60
140,0,63,72,90
110,0,51,62,67
99,0,0,0,13
12,0,4,4,4
31,9,12,13,13
16,0,9,10,15
35,0,8,9,10
2,0,2,2,2
10,0,0,0,7
71,0,21,27,31
44,0,0,0,2
53,0,3,18,37
0,0,0,0,0
129,14,27,31,59
4,2,2,3,4
34,8,9,10,15
38,14,23,25,26
54,0,7,15,24
18,0,0,0,0
0,0,0,0,0
47,0,10,13,23
41,0,0,0,2
61,0,0,0,9
37,0,14,14,17
49,0,0,0,0
66,0,0,0,19
43,5,18,26,26
47,7,23,40,41
49,0,3,12,19
31,10,13,14,19
40,0,11,12,19
14,9,9,10,10
113,0,34,38,48
13,0,1,3,9
67,0,9,13,45
73,0,0,9,37
45,0,0,0,19
0,0,0,0,0
10,0,6,6,6
33,0,20,20,24
96,0,0,2,25
57,17,33,50,51
99,38,46,64,86
41,0,0,0,22
0,0,0,0,0
8,0,0,0,0
0,0,0,0,0
40,0,8,29,36
0,0,0,0,0
42,20,26,27,35
8,0,0,0,0
5,0,0,1,5
79,28,37,50,64
11,0,3,5,6
67,0,0,0,10
73,0,0,0,17
0,0,0,0,0
8,0,0,0,0
132,17,26,27,36
158,0,0,31,93
18,0,0,0,4
93,0,0,20,36
58,0,10,16,23
15,0,0,0,0
40,1,16,25,28
0,0,0,0,0
102,0,9,21,45
3,0,3,3,3
11,7,7,7,7
71,0,0,0,39
42,0,0,0,5
67,0,0,0,0
1,1,1,1,1
0,0,0,0,0
69,0,36,42,61
7,0,0,0,0
13,1,3,5,9
92,0,0,0,0
1,0,0,0,0
25,0,0,0,2
0,0,0,0,0
39,0,0,0,11
136,0,59,65,76
28,0,0,1,8
39,0,0,0,0
8,5,5,5,5
32,1,20,20,28
10,0,0,0,0
9,0,4,5,6
4,0,0,0,0
280,0,0,0,30
61,40,41,46,48
45,0,30,37,39
277,0,0,0,31
100,0,0,7,46
21,0,0,0,4
20,0,0,0,4
29,0,0,0,13
74,0,0,20,43
12,7,8,9,9
11,0,0,0,0
0,0,0,0,0
108,36,45,56,64
57,0,0,0,0
10,3,3,3,3
126,0,0,13,30
170,6,33,42,59
19,0,0,0,0
0,0,0,0,0
22,0,0,0,7
0,0,0,0,0
6,4,4,4,5
0,0,0,0,0
20,0,0,0,0
1,0,0,0,1
102,0,46,48,53
52,0,0,0,0
0,0,0,0,0
32,0,0,0,0
5,3,3,3,3
57,0,21,22,37
3,1,1,1,3
109,0,2,19,65
90,0,0,0,43
0,0,0,0,0
66,24,31,32,38
37,0,0,0,14
58,6,34,35,48
19,9,11,12,12
22,0,0,0,2
57,0,0,0,11
87,4,10,15,57
0,0,0,0,0
52,0,24,26,40
105,0,35,40,56
0,0,0,0,0
105,0,0,0,0
22,0,0,0,0
18,0,0,0,0
2,0,2,2,2
231,0,0,0,0
51,0,0,0,0
62,0,0,0,0
83,19,24,32,38
6,0,6,6,6
178,69,74,87,102
36,0,0,0,0
77,0,0,0,15
31,19,19,26,26
8,0,0,2,6
2,0,0,0,0
71,0,0,5,35
140,0,0,14,37
23,17,17,17,19
60,0,11,22,25
43,17,19,24,35
10,0,9,9,9
47,5,7,12,14
41,2,6,9,20
3,1,3,3,3
30,2,4,8,10
31,0,1,3,4
0,0,0,0,0
142,0,0,0,31
0,0,0,0,0
0,0,0,0,0
24,0,0,0,0
0,0,0,0,0
0,0,0,0,0
68,17,26,44,49
0,0,0,0,0
28,3,4,8,16
36,0,0,0,0
8,0,0,0,1
11,3,3,7,11
0,0,0,0,0
1,0,0,0,0
70,0,0,0,47
116,0,5,18,63
219,33,49,90,130
16,0,0,0,0
1,1,1,1,1
81,0,0,0,30
17,0,0,0,8
40,0,0,0,0
37,8,10,11,17
9,0,7,7,8
0,0,0,0,0
42,25,29,30,33
52,0,0,0,28
15,0,5,6,10
127,15,27,45,61
107,2,18,24,60
26,0,0,0,0
20,0,0,0,5
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
81,0,0,0,19
20,8,12,14,14
0,0,0,0,0
30,0,25,25,30
2,0,0,0,0
19,0,0,0,0
124,0,0,0,0
122,21,31,46,61
31,0,0,0,0
187,0,0,27,72
0,0,0,0,0
80,35,57,61,64
10,0,6,7,9
14,0,1,2,10
59,0,0,0,9
55,0,0,21,41
8,0,0,0,0
0,0,0,0,0
116,47,53,62,67
33,0,0,2,22
0,0,0,0,0
56,10,17,24,37
107,0,81,87,92
57,0,0,0,32
39,23,34,35,37
117,6,39,52,95
38,0,0,0,9
14,0,0,0,0
0,0,0,0,0
52,0,0,0,0
43,0,0,0,0
0,0,0,0,0
79,0,0,0,8
0,0,0,0,0
0,0,0,0,0
135,0,23,51,66
69,0,16,22,28
4,1,1,3,4
89,0,0,0,53
14,0,8,9,11
0,0,0,0,0
12,0,0,0,0
52,0,0,6,25
0,0,0,0,0
75,26,36,43,62
81,22,42,49,68
192,0,41,51,130
170,0,0,28,77
11,0,8,8,8
6,0,0,0,1
61,0,0,0,0
0,0,0,0,0
20,0,0,0,10
42,0,25,31,33
6,0,4,5,6
0,0,0,0,0
5,0,0,0,0
24,8,13,18,18
76,45,53,60,64
70,0,0,0,44
11,0,11,11,11
82,0,3,16,26
109,47,63,67,71
0,0,0,0,0
65,3,40,43,45
33,11,16,22,23
139,0,0,3,22
58,13,23,23,31
147,0,0,15,82
35,0,0,7,23
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
44,0,0,0,17
47,0,0,0,2
343,40,112,144,227
17,0,9,14,14
0,0,0,0,0
14,0,0,0,3
90,49,55,66,70
67,0,8,12,32
90,21,37,39,46
186,0,23,33,66
168,70,95,97,114
28,0,6,8,17
19,13,14,17,17
20,0,0,0,0
32,0,0,0,0
37,0,0,2,0
9,0,3,4,4
18,0,8,12,14
64,0,0,0,15
108,0,0,0,0
34,17,17,20,20
0,0,0,0,0
0,0,0,0,0
56,20,38,41,51
108,0,0,8,27
90,0,4,10,57
11,0,7,7,8
65,0,0,0,35
28,8,17,17,26
0,0,0,0,0
134,2,19,24,43
30,0,9,13,20
0,0,0,0,0
3,0,2,2,3
168,5,16,29,65
113,0,0,0,49
109,6,19,20,70
14,0,10,10,11
76,22,35,37,56
117,0,0,2,12
12,0,0,0,0
0,0,0,0,0
46,0,0,0,10
4,0,3,3,3
0,0,0,0,0
0,0,0,0,0
61,0,18,31,42
121,0,0,0,46
61,0,29,29,32
88,0,21,51,65
181,49,66,81,121
0,0,0,0,0
16,0,0,0,10
0,0,0,0,0
79,27,33,37,49
12,2,2,2,2
37,17,28,29,29
11,0,0,0,0
106,66,85,88,91
0,0,0,0,0
80,0,0,0,15
7,0,0,0,0
42,0,0,0,0
67,0,7,14,31
25,0,0,0,9
43,0,2,4,16
0,0,0,0,0
34,9,12,15,19
0,0,0,0,0
20,0,0,0,0
44,21,23,26,31
90,0,0,0,37
13,4,7,9,10
6,0,0,0,0
26,0,5,7,20
106,0,53,57,76
91,0,0,10,40
220,25,27,43,97
183,26,31,110,116
0,0,0,0,0
8,0,0,0,2
33,11,13,14,19
42,0,0,0,9
48,0,0,0,15
5,0,3,3,4
48,0,2,4,16
97,0,0,0,21
1,0,1,1,1
21,0,0,0,0
41,0,0,0,0
6,4,4,5,5
155,0,0,0,24
0,0,0,0,0
52,0,3,10,25
0,0,0,0,0
85,0,8,32,40
12,3,4,5,7
98,39,52,54,82
43,0,0,0,2
66,0,0,11,26
15,0,0,0,0
22,0,19,19,20
20,7,12,12,14
45,13,17,19,35
41,0,30,37,39
0,0,0,0,0
18,0,0,0,8
38,17,20,21,25
0,0,0,0,0
38,0,0,0,21
21,0,0,0,0
133,48,56,60,77
29,4,13,14,19
19,0,0,0,0
50,20,23,24,33
23,0,0,0,6
19,0,0,0,2
163,0,3,5,32
106,0,41,58,82
18,0,10,15,16
109,0,44,61,77
115,34,50,67,83
23,4,4,7,11
28,0,0,0,0
58,0,44,48,52
39,0,0,14,23
132,4,97,102,111
20,0,0,1,4
144,0,0,1,72
99,27,43,44,50
0,0,0,0,0
71,0,37,40,49
98,0,7,21,56
48,21,24,27,37
47,18,25,28,37
131,0,7,8,62
133,0,0,10,64
13,0,8,10,12
118,0,1,28,50
93,5,16,32,53
22,3,5,8,13
0,0,0,0,0
35,0,4,6,19
0,0,0,0,0
179,42,50,71,111
14,0,0,0,0
99,11,27,33,63
14,13,13,13,13
88,0,0,0,23
217,23,39,56,136
0,0,0,0,0
158,5,31,39,100
224,91,104,110,138
63,0,0,26,28
69,0,0,32,34
30,21,25,25,25
10,0,0,0,1
52,0,0,0,0
56,26,33,36,43
42,4,10,12,24
0,0,0,0,0
0,0,0,0,0
156,0,0,0,19
49,16,27,29,31
0,0,0,0,0
0,0,0,0,0
14,0,1,1,8
10,0,7,7,8
23,0,9,17,17
89,36,46,53,77
85,48,58,58,67
125,0,0,0,0
145,0,11,13,34
2,1,1,2,2
0,0,0,0,0
76,0,0,0,22
0,0,0,0,0
0,0,0,0,0
8,0,0,0,0
12,0,6,6,6
4,0,1,1,1
47,0,8,10,27
174,0,109,116,130
19,0,0,0,0
116,0,0,10,40
14,0,0,0,0
32,0,0,0,0
20,0,0,0,0
26,0,0,0,0
262,14,60,75,117
31,9,20,20,20
69,0,38,38,41
32,0,0,0,7
85,0,0,0,2
206,37,65,67,102
12,0,0,0,0
3,0,0,0,2
12,0,10,11,12
306,47,72,97,119
78,0,0,0,18
75,0,0,0,22
66,0,0,0,11
78,65,66,66,69
58,0,1,6,25
2,0,0,0,0
87,0,4,11,42
41,0,27,29,36
148,85,96,103,117
3,0,0,0,0
0,0,0,0,0
13,0,0,0,0
0,0,0,0,0
31,9,11,13,17
16,0,0,0,6
0,0,0,0,0
32,0,4,10,16
31,0,16,18,19
7,0,7,7,7
173,0,0,45,107
0,0,0,0,0
31,0,13,14,16
225,89,103,105,117
8,0,6,7,7
300,0,0,0,0
30,0,0,0,0
281,0,0,6,34
4,2,2,2,2
1,0,0,0,0
20,14,15,15,20
3,0,0,0,0
19,10,12,13,14
16,0,0,0,0
0,0,0,0,0
63,16,35,39,48
0,0,0,0,0
68,0,4,18,21
0,0,0,0,0
36,0,0,0,0
8,0,0,0,5
18,0,0,0,11
138,0,0,0,23
0,0,0,0,0
4,0,0,0,0
47,15,18,20,20
0,0,0,0,0
8,0,0,1,3
89,37,53,56,67
21,0,7,8,16
61,30,34,40,45
40,6,7,9,12
52,0,0,6,38
26,0,4,5,7
83,0,24,45,56
87,11,20,32,60
65,0,0,0,30
86,2,27,48,59
104,0,0,1,23
4,0,0,0,0
89,21,35,51,58
0,0,0,0,0
0,0,0,0,0
3,0,1,1,1
105,7,32,42,51
49,29,30,32,38
0,0,0,0,0
14,0,5,6,8
28,4,7,21,23
11,0,0,0,1
0,0,0,0,0
40,17,21,28,31
18,5,10,11,13
15,2,3,4,6
0,0,0,0,0
21,8,14,14,14
12,0,0,0,7
61,0,0,8,18
28,11,14,16,18
27,0,0,0,0
0,0,0,0,0
20,0,0,0,0
23,0,0,0,0
75,0,0,0,0
27,13,20,20,20
0,0,0,0,0
17,0,0,0,8
11,0,0,0,0
0,0,0,0,0
21,0,0,0,0
5,0,0,0,5
0,0,0,0,0
63,21,25,28,36
117,0,75,76,84
62,6,21,27,36
44,0,0,0,16
0,0,0,0,0
87,0,43,50,54
13,6,8,8,11
10,0,2,3,3
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
20,0,11,12,14
41,0,0,0,3
66,32,33,37,50
118,0,0,0,21
54,47,48,49,50
32,0,3,7,13
31,0,2,6,12
10,0,0,0,0
79,0,0,0,0
51,29,32,32,32
103,0,59,63,69
12,1,5,5,7
49,0,0,0,0
96,0,0,0,31
60,0,0,0,8
0,0,0,0,0
28,0,0,0,1
18,1,8,9,11
52,0,0,0,11
9,0,0,0,0
14,0,0,2,5
25,0,0,0,4
68,0,4,11,25
9,0,3,3,5
43,0,8,8,12
30,5,5,6,24
0,0,0,0,0
2,0,0,0,0
0,0,0,0,0
52,0,18,21,30
9,0,0,0,0
117,7,19,28,50
38,0,0,0,0
82,0,0,0,32
9,0,5,5,6
0,0,0,0,0
41,8,23,28,30
207,27,38,42,59
53,0,0,0,23
97,0,0,0,44
2,0,0,0,0
10,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
45,0,0,0,0
12,2,2,2,4
27,13,13,14,18
75,0,0,6,41
96,0,0,0,0
65,26,31,32,41
70,12,22,35,38
0,0,0,0,0
129,0,0,32,88
1,0,0,0,0
26,0,4,4,4
0,0,0,0,0
27,0,0,1,5
0,0,0,0,0
44,8,11,12,18
85,3,7,13,21
249,0,0,0,26
44,0,0,0,9
66,0,0,0,2
77,7,23,28,31
58,0,38,39,45
0,0,0,0,0
0,0,0,0,0
44,30,31,31,32
232,0,102,113,142
34,0,0,4,15
28,0,0,1,12
25,0,0,0,14
57,0,27,27,31
36,0,0,0,0
23,0,0,0,0
111,28,58,64,87
19,1,9,10,11
52,0,5,9,23
28,1,2,4,11
136,32,32,39,48
58,11,14,28,32
38,0,3,12,19
64,1,8,19,30
0,0,0,0,0
10,0,3,4,4
39,0,0,0,6
139,10,32,56,62
70,23,31,32,41
75,45,46,46,56
153,50,75,81,101
0,0,0,0,0
46,28,30,31,35
12,4,11,12,12
0,0,0,0,0
87,0,0,8,21
76,0,0,4,49
81,0,53,54,56
78,0,0,0,28
97,0,0,0,0
0,0,0,0,0
57,0,0,0,0
70,0,0,0,1
0,0,0,0,0
54,24,38,39,39
87,0,0,0,30
23,0,0,0,0
22,0,9,11,17
23,0,8,12,17
43,0,32,34,39
62,28,38,40,44
98,0,0,0,0
14,0,0,0,5
70,0,0,0,0
13,5,7,8,8
306,70,85,131,139
41,0,18,18,27
61,0,0,0,2
0,0,0,0,0
15,0,0,2,6
0,0,0,0,0
14,3,3,4,10
89,0,0,0,0
0,0,0,0,0
208,14,49,58,80
3,1,1,1,1
149,59,70,71,83
112,5,7,25,68
0,0,0,0,0
52,0,0,0,13
86,0,0,0,13
153,52,59,69,85
52,0,0,0,13
0,0,0,0,0
86,0,0,0,13
153,52,59,69,85
27,0,25,25,27
60,0,12,18,32
280,0,0,0,19
32,0,2,5,24
5,0,0,0,0
43,0,0,0,11
12,0,0,0,0
0,0,0,0,0
74,0,5,11,36
102,0,19,38,73
14,0,7,9,9
68,0,0,0,0
158,0,1,15,51
0,0,0,0,0
102,0,0,0,0
16,5,5,5,12
104,3,7,11,44
141,10,30,45,71
11,5,5,5,7
29,0,0,0,0
34,12,12,13,15
107,0,51,59,63
84,19,41,46,63
110,7,12,24,35
6,0,0,0,3
33,0,0,0,13
39,0,27,28,29
9,0,0,0,3
54,0,0,0,3
0,0,0,0,0
37,0,0,0,0
36,0,0,0,19
7,0,2,2,2
34,0,0,0,0
39,20,21,22,25
10,0,0,0,0
16,0,0,0,0
85,0,0,0,0
5,0,4,4,4
37,0,0,0,13
105,49,54,67,86
14,0,3,4,8
90,0,14,20,49
158,33,98,107,115
56,0,0,0,3
0,0,0,0,0
57,39,39,39,40
45,28,29,31,32
55,20,24,25,32
56,0,0,0,26
0,0,0,0,0
87,0,0,0,0
27,0,0,4,22
177,0,134,139,146
112,0,0,28,52
36,0,15,15,23
33,0,29,29,29
0,0,0,0,0
55,0,0,0,27
37,19,23,28,34
59,0,0,5,29
0,0,0,0,0
0,0,0,0,0
10,0,0,6,8
105,0,0,0,25
30,12,12,14,21
68,0,28,30,32
82,15,22,27,41
8,4,4,4,4
29,1,16,22,26
23,0,4,5,13
35,0,0,0,7
28,0,0,0,0
103,19,60,69,74
90,55,59,67,75
0,0,0,0,0
24,0,5,7,18
107,0,0,5,40
64,0,23,25,31
47,8,23,33,38
86,3,10,45,69
67,0,5,7,20
11,0,0,0,0
112,0,0,0,50
19,1,5,13,14
8,1,4,6,8
8,0,0,2,5
178,0,0,0,0
39,0,0,0,0
5,0,1,1,2
41,9,12,12,13
0,0,0,0,0
27,2,9,15,24
29,4,11,17,23
4,0,1,1,1
19,6,6,6,10
0,0,0,0,0
36,0,22,25,32
0,0,0,0,0
24,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
50,10,12,13,18
0,0,0,0,0
107,0,0,0,25
1,0,0,0,1
47,2,30,32,38
44,31,32,34,35
3,0,1,1,3
40,0,22,22,27
98,0,0,10,43
29,0,22,22,27
63,17,19,30,44
0,0,0,0,0
0,0,0,0,0
104,0,0,0,0
0,0,0,0,0
0,0,0,0,0
15,0,10,10,10
2,0,0,0,0
71,0,4,10,45
12,0,0,0,0
50,0,0,7,16
49,12,15,18,21
2,0,0,0,0
46,0,0,0,10
149,0,0,0,11
7,0,0,0,0
77,0,30,35,42
5,0,0,0,0
23,0,10,15,15
2,0,0,0,1
18,0,0,1,3
76,0,24,26,34
55,0,9,15,37
253,0,0,14,74
4,0,0,0,0
0,0,0,0,0
17,0,0,0,0
5,1,1,1,2
47,29,32,34,42
9,0,2,2,4
15,0,0,0,0
70,0,20,21,30
127,0,0,10,0
46,0,0,0,0
55,0,10,24,39
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
35,5,15,21,22
0,0,0,0,0
172,0,0,6,90
47,0,0,0,18
4,0,1,2,4
0,0,0,0,0
7,0,0,0,0
44,0,0,0,19
27,0,10,13,25
0,0,0,0,0
25,0,5,6,9
10,0,0,0,0
177,2,24,32,61
13,0,0,0,0
35,14,25,25,30
15,0,0,0,2
0,0,0,0,0
27,0,0,0,5
11,0,8,8,9
1,0,0,0,0
48,28,29,37,39
0,0,0,0,0
134,20,36,38,90
13,0,0,0,0
93,16,45,53,61
0,0,0,0,0
113,0,7,34,50
130,0,28,53,11
10,0,0,0,0
38,0,0,0,0
0,0,0,0,0
13,0,1,1,4
10,1,2,4,5
0,0,0,0,0
9,7,7,7,7
136,0,0,0,6
78,44,48,48,49
81,0,17,18,29
121,0,19,42,61
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
142,0,32,37,71
0,0,0,0,0
0,0,0,0,0
44,0,0,0,12
53,3,7,18,20
130,0,0,3,40
123,0,0,11,54
42,0,3,7,21
13,1,1,2,3
28,0,0,0,16
145,40,57,63,81
167,0,13,43,60
18,0,0,0,1
12,0,5,8,10
97,0,0,8,51
43,21,24,25,27
39,0,5,6,24
0,0,0,0,0
5,0,0,2,4
4,0,3,3,3
34,0,0,0,0
63,0,0,20,26
9,0,0,0,0
25,0,0,0,0
38,0,8,10,34
43,0,0,0,0
69,18,21,22,27
11,5,5,5,5
1,0,0,0,0
104,5,5,18,36
28,0,0,0,0
23,0,0,0,0
21,2,10,12,17
78,0,9,21,44
13,0,0,1,7
0,0,0,0,0
5,0,0,0,5
38,13,20,26,27
157,0,0,4,30
0,0,0,0,0
23,10,10,13,13
0,0,0,0,0
115,0,0,0,11
11,0,3,3,3
42,18,20,22,35
69,0,0,0,0
5,2,4,4,4
4,0,0,0,3
14,0,0,0,7
14,0,0,0,0
29,0,18,19,22
14,0,0,5,5
86,0,0,3,50
88,0,0,0,18
0,0,0,0,0
36,0,0,0,0
27,0,0,0,0
74,0,0,0,42
39,0,0,0,1
116,0,34,45,88
0,0,0,0,0
0,0,0,0,0
19,1,7,9,10
13,0,5,5,8
75,0,0,0,23
81,31,43,47,56
11,0,0,0,0
39,8,10,14,15
15,0,7,7,12
3,0,0,3,3
33,0,7,9,17
7,0,0,0,0
27,0,5,6,9
125,3,33,40,61
131,9,39,46,64
56,0,23,24,30
57,0,24,25,31
4,0,2,2,3
63,0,0,0,0
68,0,0,0,0
0,0,0,0,0
48,0,20,21,25
160,24,29,30,37
130,0,16,22,49
12,3,3,3,6
16,8,8,9,13
6,0,0,0,5
127,0,0,5,19
146,0,12,24,38
16,0,0,1,4
41,0,0,0,0
6,5,5,5,5
150,0,0,3,22
22,17,18,20,20
1,0,1,1,1
14,0,0,0,5
1,0,1,1,1
0,0,0,0,0
20,0,0,0,4
0,0,0,0,0
259,0,1,43,84
59,41,44,50,55
52,6,22,24,28
30,15,16,16,24
29,0,0,0,9
2,0,0,0,0
14,0,5,5,9
63,0,0,8,31
33,0,6,7,7
0,0,0,0,0
19,0,17,17,17
27,8,10,10,12
105,44,53,55,75
99,38,46,49,69
44,13,16,18,21
70,0,0,0,20
25,0,0,0,0
27,0,0,0,0
20,0,2,5,5
161,0,3,12,31
36,0,7,12,20
214,0,13,24,60
10,0,7,9,10
2,1,1,1,2
200,14,32,34,85
0,0,0,0,0
140,0,0,0,1
38,19,22,24,27
70,32,41,49,56
111,0,10,40,51
88,0,0,0,0
19,12,12,17,18
70,0,0,0,0
14,0,0,0,0
129,0,30,46,70
13,2,2,2,9
53,17,19,24,37
106,0,0,0,12
43,2,7,10,20
26,0,0,0,3
0,0,0,0,0
0,0,0,0,0
72,20,21,28,44
42,7,9,13,19
9,1,1,1,3
41,0,0,0,0
147,0,0,4,47
25,0,5,10,10
151,0,0,1,49
132,0,28,54,87
174,0,12,34,58
21,0,0,0,0
128,2,17,29,73
99,0,4,29,49
125,0,44,49,58
23,8,11,13,16
29,18,18,21,24
36,3,13,18,23
73,0,5,10,33
84,0,0,0,18
59,19,39,40,50
15,2,2,8,14
5,5,5,5,5
45,0,0,0,0
25,0,0,0,0
25,0,17,17,19
25,0,0,0,0
19,0,5,5,14
38,0,7,8,10
22,0,1,3,20
0,0,0,0,0
25,0,0,0,0
53,25,32,32,33
13,0,2,5,6
1,0,0,0,0
33,0,11,24,27
61,0,8,13,23
118,0,0,10,64
49,0,19,25,40
0,0,0,0,0
13,0,4,5,10
138,0,0,0,15
10,0,0,0,0
71,0,0,0,0
27,0,0,0,4
0,0,0,0,0
24,0,0,0,12
0,0,0,0,0
107,0,0,0,2
14,0,8,10,14
19,2,3,3,4
0,0,0,0,0
64,0,6,17,22
112,0,0,0,0
130,0,0,0,22
0,0,0,0,0
54,26,32,33,43
34,0,24,24,28
95,11,29,32,48
108,34,36,38,51
28,0,0,0,0
32,5,14,15,17
8,0,0,0,0
32,0,0,5,5
0,0,0,0,0
21,0,15,16,17
109,0,0,0,9
51,0,0,0,4
0,0,0,0,0
36,0,22,27,33
0,0,0,0,0
104,0,0,0,0
0,0,0,0,0
69,0,0,0,0
8,0,8,8,8
29,0,0,0,1
2,0,0,0,0
35,0,17,20,24
97,0,0,3,10
123,43,50,52,64
254,35,86,94,120
9,0,0,0,2
7,0,0,0,0
15,1,5,5,6
46,0,0,0,0
0,0,0,0,0
24,0,0,0,0
77,0,0,0,0
109,0,0,0,46
22,0,0,0,0
1,1,1,1,1
112,13,69,76,89
17,0,0,1,4
21,0,2,7,11
0,0,0,0,0
21,0,0,0,2
20,0,2,3,4
0,0,0,0,0
51,0,5,12,15
42,0,10,12,19
111,0,46,47,57
124,0,0,1,38
78,0,0,0,0
11,9,9,9,9
33,0,0,3,9
0,0,0,0,0
10,0,0,0,0
73,0,0,0,0
69,5,14,18,39
27,0,0,0,3
90,29,45,51,59
50,6,9,17,31
15,5,14,14,14
209,59,91,98,123
73,0,0,7,22
0,0,0,0,0
47,0,0,0,0
16,7,8,8,13
51,37,39,41,43
4,0,1,1,2
88,0,5,8,51
80,0,0,0,0
39,0,0,0,18
114,0,0,5,22
4,0,0,0,0
0,0,0,0,0
51,0,1,2,15
0,0,0,0,0
42,0,0,0,0
16,0,0,0,0
0,0,0,0,0
0,0,0,0,0
54,0,2,6,39
13,0,0,0,0
6,1,3,4,6
55,0,8,9,11
7,3,3,3,4
96,0,0,13,23
255,26,134,146,196
6,0,0,0,0
0,0,0,0,0
23,0,0,0,0
55,0,0,0,0
0,0,0,0,0
12,0,0,2,10
0,0,0,0,0
0,0,0,0,0
53,25,34,36,41
201,6,41,54,100
0,0,0,0,0
40,0,6,8,28
33,0,0,0,15
20,0,0,0,2
30,0,0,0,8
60,0,25,33,36
27,9,12,14,14
5,5,5,5,5
65,3,9,14,27
76,37,42,49,52
0,0,0,0,0
9,0,0,0,1
0,0,0,0,0
44,0,0,0,0
175,48,59,71,83
164,43,50,72,78
67,0,0,0,0
60,21,22,26,27
162,9,15,33,76
16,16,16,16,16
0,0,0,0,0
81,0,0,0,0
15,10,12,14,14
265,128,141,153,165
26,0,0,0,0
1,0,0,0,0
46,0,35,37,40
62,35,37,39,44
133,0,5,9,68
12,0,5,7,9
0,0,0,0,0
55,0,0,0,2
47,0,0,0,0
0,0,0,0,0
43,0,0,0,0
31,0,0,0,0
35,8,25,26,31
71,0,0,0,0
271,9,26,41,112
16,0,4,4,12
126,51,55,69,77
47,0,0,0,3
10,0,0,0,0
29,13,23,26,26
97,0,0,0,0
0,0,0,0,0
3,0,0,0,0
92,0,24,38,62
61,0,0,0,13
61,0,37,40,43
117,34,52,68,75
59,0,10,17,36
50,0,7,11,16
9,4,4,4,6
4,0,3,3,3
49,20,21,33,36
81,0,0,0,26
294,0,1,35,71
0,0,0,0,0
25,0,0,0,0
123,9,27,68,70
63,0,0,8,18
42,0,0,0,0
68,0,18,24,47
0,0,0,0,0
98,21,37,47,78
1,1,1,1,1
92,0,0,0,0
13,0,0,0,0
34,0,2,2,4
0,0,0,0,0
2,0,0,0,0
36,0,0,0,11
51,0,0,0,0
0,0,0,0,0
2,0,0,0,0
36,0,0,0,11
43,0,0,0,0
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
29,0,0,0,0
9,0,0,0,7
33,8,10,13,16
10,0,0,0,0
22,2,2,2,12
37,0,0,2,11
111,24,32,55,75
100,9,26,43,61
0,0,0,0,0
63,0,0,0,34
149,11,56,66,84
0,0,0,0,0
142,22,41,55,112
0,0,0,0,0
30,6,10,13,18
0,0,0,0,0
152,0,0,0,37
0,0,0,0,0
36,0,1,23,25
150,0,0,0,30
24,7,9,10,12
34,0,0,2,23
93,35,38,40,50
0,0,0,0,0
0,0,0,0,0
0,0,0,0,0
35,0,15,18,21
77,0,0,0,0
34,2,10,20,24
84,0,0,0,0
79,29,29,33,66
246,0,67,83,112
61,0,4,12,27
8,4,7,7,7
104,0,1,1,27
5,2,5,5,5
8,0,0,0,0
0,0,0,0,0
2,2,2,2,2
0,0,0,0,0
79,0,0,0,13
10,0,0,0,0
0,0,0,0,0
0,0,0,0,0
2,0,2,2,2
63,0,0,0,22
0,0,0,0,0
144,0,0,16,50
